Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
28-01-2022 00:00,S002,P0010,Groceries,West,355,307,189,320.1,37.7,10,Sunny,1,39.27,Summer
28-01-2022 00:00,S002,P0011,Toys,West,373,2,49,9.8,38.11,15,Sunny,1,36.7,Spring
28-01-2022 00:00,S002,P0012,Furniture,East,481,415,188,406.8,18.27,5,Snowy,0,20.53,Spring
28-01-2022 00:00,S002,P0013,Clothing,South,150,26,199,28.56,93.49,20,Snowy,1,90.12,Spring
28-01-2022 00:00,S002,P0014,Toys,South,323,310,37,301.16,45.11,10,Sunny,0,41.92,Winter
28-01-2022 00:00,S002,P0015,Furniture,East,376,54,81,52.06,69.12,0,Snowy,0,67.92,Spring
28-01-2022 00:00,S002,P0016,Groceries,North,72,19,139,27.5,38.23,10,Snowy,0,34.15,Spring
28-01-2022 00:00,S002,P0017,Toys,South,95,71,174,64.41,25.83,15,Snowy,1,26.21,Summer
28-01-2022 00:00,S002,P0018,Toys,North,280,209,35,220.49,93.51,10,Snowy,0,92.58,Autumn
28-01-2022 00:00,S002,P0019,Groceries,South,96,33,62,50.25,67.67,10,Sunny,1,70.95,Autumn
28-01-2022 00:00,S002,P0020,Electronics,East,108,76,78,80.09,77.88,5,Rainy,0,78.85,Summer
28-01-2022 00:00,S003,P0001,Clothing,South,291,273,107,290.88,73.65,10,Sunny,0,74.98,Autumn
28-01-2022 00:00,S003,P0002,Furniture,East,61,11,43,9.35,50.21,10,Snowy,0,53.76,Winter
28-01-2022 00:00,S003,P0003,Toys,South,292,30,41,22.03,88.83,20,Cloudy,1,84.92,Autumn
28-01-2022 00:00,S003,P0004,Furniture,East,307,296,82,293.91,71.49,15,Cloudy,0,69.78,Winter
28-01-2022 00:00,S003,P0005,Electronics,South,294,225,140,225.85,94.53,10,Snowy,1,97.52,Spring
28-01-2022 00:00,S003,P0006,Electronics,North,403,251,65,241.87,28.65,0,Rainy,1,33.32,Winter
28-01-2022 00:00,S003,P0007,Groceries,East,188,106,41,115.42,60.84,0,Rainy,1,61.93,Winter
28-01-2022 00:00,S003,P0008,Toys,North,139,113,98,125.36,10.61,5,Rainy,1,9.63,Autumn
28-01-2022 00:00,S003,P0009,Electronics,South,421,362,33,372.48,38.97,0,Rainy,0,43.44,Winter
28-01-2022 00:00,S003,P0010,Toys,East,371,156,75,151.08,81.81,5,Sunny,1,84.35,Spring
28-01-2022 00:00,S003,P0011,Groceries,West,167,145,116,148.44,11.09,20,Rainy,1,14.79,Winter
28-01-2022 00:00,S003,P0012,Toys,South,297,268,180,273.68,79.46,15,Sunny,1,84.42,Spring
28-01-2022 00:00,S003,P0013,Toys,South,393,85,152,89.12,75.29,0,Snowy,0,79.27,Winter
28-01-2022 00:00,S003,P0014,Electronics,East,328,43,25,48.9,15.5,5,Sunny,0,20.39,Winter
28-01-2022 00:00,S003,P0015,Clothing,South,341,300,149,307.33,91.88,15,Snowy,0,95.76,Autumn
28-01-2022 00:00,S003,P0016,Electronics,North,150,43,75,49.52,89.43,0,Sunny,0,86.28,Winter
28-01-2022 00:00,S003,P0017,Toys,East,72,5,141,18.13,88.57,5,Sunny,0,84.03,Spring
28-01-2022 00:00,S003,P0018,Clothing,West,336,149,186,149.07,78.46,0,Snowy,1,83.04,Winter
28-01-2022 00:00,S003,P0019,Furniture,West,101,40,66,47.3,72.84,15,Rainy,0,77.09,Summer
28-01-2022 00:00,S003,P0020,Furniture,North,269,48,52,65.5,52.47,10,Sunny,0,50.37,Winter
28-01-2022 00:00,S004,P0001,Clothing,North,486,42,188,32.51,66.32,15,Rainy,0,65.19,Summer
28-01-2022 00:00,S004,P0002,Furniture,West,188,135,118,129.98,36.89,10,Cloudy,0,37.18,Autumn
28-01-2022 00:00,S004,P0003,Groceries,West,92,52,150,45.09,59.12,0,Rainy,0,54.76,Spring
28-01-2022 00:00,S004,P0004,Groceries,South,459,189,182,189.77,29.5,10,Rainy,1,28.22,Autumn
28-01-2022 00:00,S004,P0005,Furniture,West,152,43,108,43.67,32.45,15,Cloudy,0,35.58,Spring
28-01-2022 00:00,S004,P0006,Furniture,North,426,373,195,385.02,19.72,10,Cloudy,1,19.79,Autumn
28-01-2022 00:00,S004,P0007,Furniture,South,72,16,189,22.76,30.78,15,Rainy,1,29.17,Spring
28-01-2022 00:00,S004,P0008,Furniture,South,349,112,122,106.51,26.63,0,Sunny,0,28.28,Winter
28-01-2022 00:00,S004,P0009,Electronics,West,139,31,41,26.77,29.29,20,Rainy,0,28.36,Summer
28-01-2022 00:00,S004,P0010,Furniture,East,480,336,192,331.96,88.14,15,Snowy,0,88.43,Spring
28-01-2022 00:00,S004,P0011,Electronics,South,450,59,126,69.14,45.5,10,Rainy,0,44.96,Spring
28-01-2022 00:00,S004,P0012,Furniture,North,425,85,179,82.37,42.09,5,Rainy,0,45.26,Winter
28-01-2022 00:00,S004,P0013,Electronics,West,271,39,110,35.15,12.25,0,Cloudy,0,14.69,Spring
28-01-2022 00:00,S004,P0014,Groceries,North,156,33,115,35.28,99.51,5,Snowy,1,97.63,Summer
28-01-2022 00:00,S004,P0015,Furniture,East,138,132,50,147.84,87.96,20,Sunny,0,89.9,Autumn
28-01-2022 00:00,S004,P0016,Groceries,North,98,48,43,44.72,78.36,10,Snowy,0,74.79,Autumn
28-01-2022 00:00,S004,P0017,Electronics,South,463,385,61,399.81,84.36,10,Cloudy,1,85.56,Autumn
28-01-2022 00:00,S004,P0018,Furniture,West,258,79,176,78.9,30.85,5,Sunny,0,31.85,Autumn
28-01-2022 00:00,S004,P0019,Toys,West,242,188,181,194.64,35.69,10,Snowy,0,35.82,Winter
28-01-2022 00:00,S004,P0020,Clothing,North,345,12,176,11.69,11.33,0,Sunny,1,7.61,Summer
28-01-2022 00:00,S005,P0001,Electronics,East,223,164,199,166.82,60.37,10,Snowy,1,63.21,Spring
28-01-2022 00:00,S005,P0002,Groceries,South,99,40,108,37.83,75.14,0,Rainy,0,78.86,Summer
28-01-2022 00:00,S005,P0003,Furniture,West,320,316,141,333.04,55.11,10,Rainy,0,54.63,Autumn
28-01-2022 00:00,S005,P0004,Furniture,South,429,377,78,389.88,32.01,5,Rainy,0,29.94,Summer
28-01-2022 00:00,S005,P0005,Clothing,North,304,127,112,145.7,25.81,10,Snowy,0,28.14,Autumn
28-01-2022 00:00,S005,P0006,Electronics,South,479,170,140,173.5,55.82,0,Snowy,0,57.37,Autumn
28-01-2022 00:00,S005,P0007,Electronics,South,347,17,82,21.05,20.68,15,Rainy,0,18.23,Winter
28-01-2022 00:00,S005,P0008,Toys,North,224,127,67,136.02,21.38,20,Snowy,0,24.73,Summer
28-01-2022 00:00,S005,P0009,Clothing,West,252,56,199,61.21,36.71,20,Sunny,1,40.55,Winter
28-01-2022 00:00,S005,P0010,Furniture,North,254,169,104,170.45,76.18,10,Sunny,0,72.56,Summer
28-01-2022 00:00,S005,P0011,Toys,West,172,105,33,103.3,77.68,0,Rainy,1,81.95,Autumn
28-01-2022 00:00,S005,P0012,Electronics,North,426,345,47,339.88,11.59,5,Sunny,1,12.96,Autumn
28-01-2022 00:00,S005,P0013,Groceries,South,298,265,120,284.8,18.58,5,Rainy,1,16.31,Summer
28-01-2022 00:00,S005,P0014,Groceries,West,187,40,123,34.08,50.48,15,Snowy,1,52.24,Spring
28-01-2022 00:00,S005,P0015,Toys,North,465,90,142,85.66,74.35,5,Rainy,0,76.29,Summer
28-01-2022 00:00,S005,P0016,Electronics,West,91,32,147,27.95,41,10,Rainy,1,42.53,Summer
28-01-2022 00:00,S005,P0017,Groceries,West,136,34,163,33.84,87.88,5,Snowy,0,83.65,Winter
28-01-2022 00:00,S005,P0018,Groceries,North,253,224,25,238.81,56.57,5,Rainy,0,54.2,Autumn
28-01-2022 00:00,S005,P0019,Furniture,East,157,52,191,47.71,64.24,0,Snowy,0,64.82,Spring
28-01-2022 00:00,S005,P0020,Toys,North,147,81,198,96.18,55.66,5,Snowy,0,59.36,Autumn
29-01-2022 00:00,S001,P0001,Furniture,South,154,47,124,48.79,88.06,15,Snowy,1,92.84,Autumn
29-01-2022 00:00,S001,P0002,Furniture,East,306,104,123,117.43,42.11,5,Rainy,1,38.94,Winter
29-01-2022 00:00,S001,P0003,Groceries,South,164,27,76,31.4,81.65,10,Snowy,1,80.26,Spring
29-01-2022 00:00,S001,P0004,Groceries,West,360,353,73,357.55,27.22,20,Snowy,1,29.89,Summer
29-01-2022 00:00,S001,P0005,Electronics,South,236,11,51,16.27,69.74,15,Rainy,1,66.28,Winter
29-01-2022 00:00,S001,P0006,Clothing,East,460,436,29,432.32,65.23,20,Snowy,1,61.38,Winter
29-01-2022 00:00,S001,P0007,Toys,West,341,132,138,131.21,13.9,0,Rainy,1,18.6,Winter
29-01-2022 00:00,S001,P0008,Groceries,West,200,61,31,74.36,72.16,0,Sunny,1,69.99,Winter
29-01-2022 00:00,S001,P0009,Toys,East,285,24,127,24.96,61.68,10,Snowy,0,61.32,Autumn
29-01-2022 00:00,S001,P0010,Clothing,East,498,87,116,99.29,38.46,15,Cloudy,0,37.68,Autumn
29-01-2022 00:00,S001,P0011,Electronics,East,242,146,32,158.95,64.74,5,Sunny,1,69.07,Autumn
29-01-2022 00:00,S001,P0012,Furniture,North,73,12,123,30.96,21.92,0,Sunny,0,18.37,Autumn
29-01-2022 00:00,S001,P0013,Clothing,North,210,157,59,176.76,97.89,10,Sunny,0,94.53,Autumn
29-01-2022 00:00,S001,P0014,Furniture,South,283,48,95,48.16,45.28,10,Rainy,0,41.89,Winter
29-01-2022 00:00,S001,P0015,Furniture,North,348,5,95,-1.04,32.31,15,Cloudy,1,36.92,Autumn
29-01-2022 00:00,S001,P0016,Furniture,North,107,34,114,39.1,65.06,10,Cloudy,0,60.58,Winter
29-01-2022 00:00,S001,P0017,Toys,West,153,91,70,91.69,53.47,10,Snowy,0,51.49,Summer
29-01-2022 00:00,S001,P0018,Furniture,East,460,83,45,82.41,86.5,0,Snowy,1,88.87,Winter
29-01-2022 00:00,S001,P0019,Electronics,West,141,0,150,18.19,93.32,10,Sunny,1,96.19,Winter
29-01-2022 00:00,S001,P0020,Electronics,South,427,303,135,309.44,27.7,15,Cloudy,0,23.15,Winter
29-01-2022 00:00,S002,P0001,Electronics,North,283,241,111,238.93,74.33,5,Snowy,1,75.7,Winter
29-01-2022 00:00,S002,P0002,Groceries,North,202,100,44,114,74.97,20,Snowy,1,72.5,Summer
29-01-2022 00:00,S002,P0003,Groceries,West,85,48,157,49.32,90.71,5,Sunny,0,86.38,Summer
29-01-2022 00:00,S002,P0004,Groceries,South,147,1,91,5.52,63.13,15,Snowy,0,62.74,Winter
29-01-2022 00:00,S002,P0005,Furniture,West,252,22,98,39.23,32.98,20,Sunny,1,30.89,Winter
29-01-2022 00:00,S002,P0006,Groceries,West,207,154,130,153.95,22.3,0,Snowy,0,25.42,Spring
29-01-2022 00:00,S002,P0007,Clothing,East,427,322,41,335.85,82.8,20,Snowy,0,86.55,Autumn
29-01-2022 00:00,S002,P0008,Electronics,East,434,172,55,176.99,76.2,5,Sunny,1,72.38,Autumn
29-01-2022 00:00,S002,P0009,Furniture,North,53,50,167,58.69,75.1,5,Snowy,1,72.55,Winter
29-01-2022 00:00,S002,P0010,Toys,East,455,154,98,169.13,19.77,0,Rainy,0,20.63,Winter
29-01-2022 00:00,S002,P0011,Electronics,East,469,220,178,236.69,76.72,15,Sunny,1,79.6,Spring
29-01-2022 00:00,S002,P0012,Clothing,South,260,162,25,163.62,19.26,20,Sunny,0,18.62,Winter
29-01-2022 00:00,S002,P0013,Furniture,East,486,466,21,480.94,97.82,10,Snowy,1,95.29,Summer
29-01-2022 00:00,S002,P0014,Electronics,South,350,51,77,54.32,21.05,15,Sunny,1,20.5,Spring
29-01-2022 00:00,S002,P0015,Electronics,North,132,30,200,32.47,36.71,0,Cloudy,0,32.46,Winter
29-01-2022 00:00,S002,P0016,Groceries,West,369,93,183,85.27,86.77,15,Rainy,1,89.92,Spring
29-01-2022 00:00,S002,P0017,Toys,West,81,46,166,65.42,53.09,0,Rainy,0,49.21,Winter
29-01-2022 00:00,S002,P0018,Clothing,North,256,51,193,59.55,19.63,20,Cloudy,1,15.42,Summer
29-01-2022 00:00,S002,P0019,Furniture,North,338,72,140,84.52,24.13,10,Sunny,1,26.78,Winter
29-01-2022 00:00,S002,P0020,Toys,South,155,69,192,82.38,68.5,15,Cloudy,0,70.06,Autumn
29-01-2022 00:00,S003,P0001,Furniture,North,273,250,135,263.9,16,10,Sunny,1,18.27,Autumn
29-01-2022 00:00,S003,P0002,Electronics,North,437,126,146,117.22,22.66,10,Rainy,0,20.62,Spring
29-01-2022 00:00,S003,P0003,Groceries,South,430,69,72,85.01,80.91,5,Rainy,1,80.56,Summer
29-01-2022 00:00,S003,P0004,Groceries,North,500,188,24,201.99,93.04,20,Sunny,0,91.15,Spring
29-01-2022 00:00,S003,P0005,Furniture,West,147,95,195,87.25,91.63,0,Snowy,1,87.4,Spring
29-01-2022 00:00,S003,P0006,Groceries,South,400,395,69,388.98,99.36,15,Sunny,1,101.34,Winter
29-01-2022 00:00,S003,P0007,Toys,West,355,242,20,254.6,85.26,5,Rainy,1,87.53,Spring
29-01-2022 00:00,S003,P0008,Electronics,North,319,67,101,83.78,35.06,10,Cloudy,1,39.13,Summer
29-01-2022 00:00,S003,P0009,Groceries,South,109,36,189,44.31,76.54,5,Snowy,0,80.53,Autumn
29-01-2022 00:00,S003,P0010,Furniture,South,445,150,69,157.14,13.37,0,Sunny,0,9.21,Summer
29-01-2022 00:00,S003,P0011,Toys,West,273,227,33,226.07,67.73,0,Snowy,0,70.78,Autumn
29-01-2022 00:00,S003,P0012,Groceries,West,129,92,20,89.2,84.17,15,Rainy,0,81.27,Autumn
29-01-2022 00:00,S003,P0013,Groceries,North,295,196,30,203.13,10.01,15,Rainy,0,8.76,Summer
29-01-2022 00:00,S003,P0014,Toys,North,202,197,32,207.2,17.53,15,Cloudy,1,20.09,Autumn
29-01-2022 00:00,S003,P0015,Clothing,North,273,32,129,37.24,24.14,15,Cloudy,1,23.7,Autumn
29-01-2022 00:00,S003,P0016,Groceries,South,234,190,59,191.62,14.86,5,Sunny,1,13.24,Spring
29-01-2022 00:00,S003,P0017,Clothing,North,77,39,167,52.77,23.88,15,Snowy,0,28.06,Winter
29-01-2022 00:00,S003,P0018,Clothing,North,483,412,79,428.29,19.37,15,Sunny,0,17.8,Summer
29-01-2022 00:00,S003,P0019,Toys,South,90,33,58,37.63,18.87,0,Sunny,1,22.49,Spring
29-01-2022 00:00,S003,P0020,Groceries,North,330,137,61,155.51,41.94,5,Cloudy,1,39.55,Winter
29-01-2022 00:00,S004,P0001,Toys,North,72,64,104,69.87,27.81,20,Cloudy,0,32.14,Spring
29-01-2022 00:00,S004,P0002,Clothing,North,273,22,126,13.33,89.8,15,Cloudy,0,86.43,Winter
29-01-2022 00:00,S004,P0003,Groceries,West,362,175,78,173.83,88.31,0,Snowy,1,88.4,Winter
29-01-2022 00:00,S004,P0004,Groceries,South,330,107,54,122.99,31.79,15,Sunny,1,29.64,Autumn
29-01-2022 00:00,S004,P0005,Furniture,West,301,163,163,166.75,15.9,5,Cloudy,0,20.18,Summer
29-01-2022 00:00,S004,P0006,Clothing,South,372,172,55,186.82,10.84,0,Snowy,1,10.88,Spring
29-01-2022 00:00,S004,P0007,Electronics,North,392,131,115,126.33,32.53,15,Rainy,0,28.88,Summer
29-01-2022 00:00,S004,P0008,Electronics,West,187,95,146,94.58,16.09,5,Sunny,1,12.73,Spring
29-01-2022 00:00,S004,P0009,Toys,South,113,23,23,35.72,38.37,20,Snowy,0,42.75,Spring
29-01-2022 00:00,S004,P0010,Groceries,East,117,69,146,83.99,39.51,15,Sunny,1,37.13,Spring
29-01-2022 00:00,S004,P0011,Toys,South,462,189,108,186.15,77.61,15,Sunny,0,76.52,Spring
29-01-2022 00:00,S004,P0012,Electronics,North,348,21,84,36.8,65.23,10,Rainy,1,64.29,Spring
29-01-2022 00:00,S004,P0013,Furniture,West,295,283,60,298.15,58.39,15,Snowy,1,59.25,Winter
29-01-2022 00:00,S004,P0014,Clothing,North,421,111,164,110.18,86.64,5,Sunny,1,91.59,Autumn
29-01-2022 00:00,S004,P0015,Toys,East,372,218,200,216.17,54,10,Rainy,1,55.6,Winter
29-01-2022 00:00,S004,P0016,Electronics,South,227,123,52,130.7,40.86,10,Snowy,1,43.67,Winter
29-01-2022 00:00,S004,P0017,Clothing,East,101,76,61,79.15,85.06,15,Snowy,0,85.88,Winter
29-01-2022 00:00,S004,P0018,Electronics,North,273,112,132,104.11,39.48,20,Sunny,1,36.24,Autumn
29-01-2022 00:00,S004,P0019,Electronics,South,384,361,125,357.38,25.51,20,Snowy,1,20.55,Winter
29-01-2022 00:00,S004,P0020,Electronics,East,123,62,97,52.61,65.69,0,Cloudy,0,63.57,Spring
29-01-2022 00:00,S005,P0001,Toys,North,456,40,106,53.65,73.71,10,Cloudy,0,72.97,Autumn
29-01-2022 00:00,S005,P0002,Furniture,North,331,124,158,133.4,71.08,15,Snowy,0,70.69,Summer
29-01-2022 00:00,S005,P0003,Groceries,North,136,85,132,76.52,70.34,20,Snowy,0,73.33,Winter
29-01-2022 00:00,S005,P0004,Toys,West,50,13,200,21.97,10.63,15,Rainy,1,13.25,Winter
29-01-2022 00:00,S005,P0005,Clothing,South,201,90,42,98.48,59.41,5,Rainy,1,61.01,Summer
29-01-2022 00:00,S005,P0006,Clothing,West,391,47,111,47.29,12.36,20,Sunny,0,15.15,Autumn
29-01-2022 00:00,S005,P0007,Toys,East,343,210,38,219.03,51.01,10,Cloudy,1,46.74,Summer
29-01-2022 00:00,S005,P0008,Toys,North,164,96,141,89.2,99.89,0,Rainy,0,100.27,Winter
29-01-2022 00:00,S005,P0009,Toys,North,419,20,38,35.89,17.72,0,Rainy,1,17.04,Winter
29-01-2022 00:00,S005,P0010,Clothing,West,331,267,125,262.4,61.15,5,Rainy,0,64.45,Spring
29-01-2022 00:00,S005,P0011,Furniture,East,199,120,38,116.05,47.42,15,Snowy,1,43.93,Summer
29-01-2022 00:00,S005,P0012,Electronics,East,261,136,170,131.75,91.48,20,Sunny,0,90.38,Autumn
29-01-2022 00:00,S005,P0013,Toys,East,480,120,47,137.97,50.8,20,Rainy,1,50.97,Autumn
29-01-2022 00:00,S005,P0014,Clothing,South,83,61,154,62.65,93.65,10,Cloudy,1,97.41,Summer
29-01-2022 00:00,S005,P0015,Electronics,South,400,225,26,227.22,13.26,0,Rainy,1,11.43,Spring
29-01-2022 00:00,S005,P0016,Groceries,East,211,145,22,137.09,58.13,20,Rainy,0,61.67,Autumn
29-01-2022 00:00,S005,P0017,Furniture,North,420,213,139,214.66,10.18,20,Rainy,1,12.26,Autumn
29-01-2022 00:00,S005,P0018,Electronics,North,283,243,149,253.86,79.51,10,Sunny,1,74.55,Summer
29-01-2022 00:00,S005,P0019,Electronics,South,347,338,29,328.37,97.31,10,Cloudy,0,96.25,Autumn
29-01-2022 00:00,S005,P0020,Toys,West,242,141,38,146.97,16.58,20,Snowy,0,20.15,Autumn
30-01-2022 00:00,S001,P0001,Furniture,West,498,130,63,148.26,68.76,10,Snowy,0,73.29,Spring
30-01-2022 00:00,S001,P0002,Toys,West,178,121,21,140.19,99.71,20,Snowy,1,104.18,Autumn
30-01-2022 00:00,S001,P0003,Furniture,West,265,225,177,223.05,11.26,5,Snowy,1,11.6,Winter
30-01-2022 00:00,S001,P0004,Electronics,West,488,118,200,130.22,29.77,20,Snowy,0,32.88,Spring
30-01-2022 00:00,S001,P0005,Toys,West,294,190,141,180.13,96.98,20,Rainy,1,100.94,Summer
30-01-2022 00:00,S001,P0006,Furniture,South,291,62,123,71.16,70.85,10,Sunny,1,69.41,Winter
30-01-2022 00:00,S001,P0007,Furniture,North,374,337,180,340.61,47.67,0,Sunny,0,48.66,Autumn
30-01-2022 00:00,S001,P0008,Furniture,West,152,93,121,112.4,92,5,Rainy,0,91.67,Spring
30-01-2022 00:00,S001,P0009,Toys,East,292,241,163,240.68,56.06,20,Cloudy,0,55.64,Summer
30-01-2022 00:00,S001,P0010,Electronics,South,242,207,117,213.22,61.24,10,Cloudy,1,59.12,Winter
30-01-2022 00:00,S001,P0011,Electronics,North,438,417,108,416.33,59.64,10,Sunny,0,61.42,Summer
30-01-2022 00:00,S001,P0012,Groceries,West,467,26,144,40.07,26.25,15,Snowy,1,31.22,Spring
30-01-2022 00:00,S001,P0013,Toys,North,337,176,69,183.81,56.62,10,Rainy,1,54.77,Spring
30-01-2022 00:00,S001,P0014,Furniture,West,420,128,121,132.05,87.57,10,Rainy,1,90.42,Summer
30-01-2022 00:00,S001,P0015,Clothing,North,231,118,193,117.55,64.69,10,Cloudy,1,68.02,Summer
30-01-2022 00:00,S001,P0016,Electronics,South,172,55,192,49.34,21.96,10,Sunny,1,21.22,Summer
30-01-2022 00:00,S001,P0017,Groceries,South,99,21,93,33.36,40.25,0,Snowy,1,36.73,Autumn
30-01-2022 00:00,S001,P0018,Furniture,West,383,205,99,218.33,68.79,15,Cloudy,0,65.43,Summer
30-01-2022 00:00,S001,P0019,Electronics,South,472,122,117,123.19,75.8,20,Snowy,1,71.67,Winter
30-01-2022 00:00,S001,P0020,Clothing,South,448,67,40,60.3,52.51,10,Rainy,0,54.38,Spring
30-01-2022 00:00,S002,P0001,Toys,East,363,174,107,164.31,27.16,20,Snowy,1,25.8,Autumn
30-01-2022 00:00,S002,P0002,Toys,North,338,178,74,183.87,57.38,10,Rainy,1,54.37,Summer
30-01-2022 00:00,S002,P0003,Electronics,South,333,100,154,102.45,91.41,15,Cloudy,1,94.49,Spring
30-01-2022 00:00,S002,P0004,Furniture,East,446,159,157,160.77,23.95,5,Cloudy,1,22.97,Summer
30-01-2022 00:00,S002,P0005,Furniture,North,204,1,145,10.24,73.95,5,Snowy,0,70.47,Spring
30-01-2022 00:00,S002,P0006,Clothing,East,109,83,31,101.42,51.63,15,Sunny,1,46.79,Autumn
30-01-2022 00:00,S002,P0007,Toys,South,177,27,168,28.61,28.81,20,Snowy,0,27.63,Winter
30-01-2022 00:00,S002,P0008,Electronics,North,490,473,103,468.4,23.11,0,Sunny,0,25.56,Summer
30-01-2022 00:00,S002,P0009,Furniture,East,417,308,40,325,89.17,5,Snowy,0,90.74,Autumn
30-01-2022 00:00,S002,P0010,Electronics,East,320,125,28,140.5,21.2,15,Rainy,0,22.17,Autumn
30-01-2022 00:00,S002,P0011,Electronics,North,321,128,187,124.01,45.03,0,Sunny,0,40.11,Autumn
30-01-2022 00:00,S002,P0012,Groceries,North,271,198,150,198.28,10.79,5,Sunny,0,10.85,Autumn
30-01-2022 00:00,S002,P0013,Groceries,West,265,141,187,150.68,80.42,10,Rainy,0,80.13,Autumn
30-01-2022 00:00,S002,P0014,Toys,South,125,68,70,60.48,95.57,0,Rainy,0,92.97,Winter
30-01-2022 00:00,S002,P0015,Groceries,South,381,276,39,279.43,76.13,15,Cloudy,1,80.82,Autumn
30-01-2022 00:00,S002,P0016,Furniture,North,100,24,78,32.49,64.14,15,Sunny,1,67.74,Spring
30-01-2022 00:00,S002,P0017,Furniture,South,204,74,128,87.64,72.3,20,Snowy,1,70.35,Autumn
30-01-2022 00:00,S002,P0018,Toys,East,122,107,199,119.27,81.28,10,Snowy,1,78.66,Winter
30-01-2022 00:00,S002,P0019,Toys,South,96,86,116,88.7,50.75,20,Rainy,1,46.01,Autumn
30-01-2022 00:00,S002,P0020,Electronics,West,492,393,143,389.88,74.07,5,Cloudy,1,78.92,Summer
30-01-2022 00:00,S003,P0001,Toys,West,146,142,51,147,62.69,5,Rainy,0,58.72,Autumn
30-01-2022 00:00,S003,P0002,Furniture,West,102,99,54,89.84,74.44,10,Rainy,1,73,Autumn
30-01-2022 00:00,S003,P0003,Furniture,West,128,119,67,119.62,49.64,20,Rainy,0,47.87,Summer
30-01-2022 00:00,S003,P0004,Groceries,North,192,122,152,129.95,37.77,15,Sunny,1,39.83,Autumn
30-01-2022 00:00,S003,P0005,Electronics,South,161,100,113,90.36,57.59,20,Sunny,1,57.56,Autumn
30-01-2022 00:00,S003,P0006,Groceries,East,362,31,43,49.65,83.55,20,Rainy,1,80.4,Summer
30-01-2022 00:00,S003,P0007,Clothing,East,449,266,91,284.28,57.05,10,Rainy,1,56.99,Summer
30-01-2022 00:00,S003,P0008,Toys,South,61,7,47,16.25,51.71,20,Sunny,1,55.11,Spring
30-01-2022 00:00,S003,P0009,Groceries,East,82,4,50,-4.23,63.25,20,Sunny,0,65.4,Spring
30-01-2022 00:00,S003,P0010,Electronics,South,403,15,149,25.01,10.08,5,Cloudy,1,6.24,Winter
30-01-2022 00:00,S003,P0011,Toys,South,274,60,176,63.43,49.1,20,Sunny,0,47.82,Summer
30-01-2022 00:00,S003,P0012,Groceries,East,231,203,68,215.68,63.65,10,Sunny,0,66.19,Winter
30-01-2022 00:00,S003,P0013,Clothing,East,252,90,107,103.31,38.02,20,Cloudy,1,35.5,Summer
30-01-2022 00:00,S003,P0014,Clothing,South,289,25,58,22.26,96.49,10,Snowy,1,92.24,Summer
30-01-2022 00:00,S003,P0015,Clothing,North,372,130,62,124.83,69.45,0,Sunny,1,67.85,Winter
30-01-2022 00:00,S003,P0016,Furniture,South,135,47,29,44.16,83.24,15,Snowy,1,83.05,Spring
30-01-2022 00:00,S003,P0017,Clothing,South,252,109,20,109.37,79.6,10,Snowy,0,76.82,Summer
30-01-2022 00:00,S003,P0018,Groceries,South,271,149,134,143.15,18.75,0,Sunny,1,22.89,Winter
30-01-2022 00:00,S003,P0019,Electronics,North,452,90,194,100.16,76.25,20,Cloudy,0,77.93,Summer
30-01-2022 00:00,S003,P0020,Clothing,South,436,37,98,45.65,42.98,0,Sunny,0,41.28,Spring
30-01-2022 00:00,S004,P0001,Electronics,North,428,94,39,110.03,88.85,20,Cloudy,1,85.86,Spring
30-01-2022 00:00,S004,P0002,Groceries,North,207,108,104,123.71,82.91,15,Cloudy,1,86.74,Summer
30-01-2022 00:00,S004,P0003,Groceries,North,383,233,141,252.23,94.04,0,Snowy,1,98.1,Summer
30-01-2022 00:00,S004,P0004,Electronics,East,408,346,123,354.68,75.23,15,Cloudy,0,73.59,Winter
30-01-2022 00:00,S004,P0005,Groceries,South,76,33,164,26.37,83.4,20,Rainy,0,79.23,Spring
30-01-2022 00:00,S004,P0006,Groceries,North,300,113,160,108.63,44.46,0,Snowy,1,46.62,Autumn
30-01-2022 00:00,S004,P0007,Electronics,West,310,254,156,258.74,35.95,10,Rainy,0,37.8,Autumn
30-01-2022 00:00,S004,P0008,Groceries,East,391,261,155,275.63,58.02,10,Sunny,1,62.7,Autumn
30-01-2022 00:00,S004,P0009,Groceries,West,110,23,129,24.53,23.62,5,Cloudy,0,27.63,Autumn
30-01-2022 00:00,S004,P0010,Electronics,West,145,81,195,76.39,44.21,20,Sunny,1,46.44,Summer
30-01-2022 00:00,S004,P0011,Clothing,East,203,182,178,177.45,16.9,15,Snowy,0,20,Winter
30-01-2022 00:00,S004,P0012,Toys,North,135,54,50,58.79,62.79,5,Cloudy,0,58.33,Autumn
30-01-2022 00:00,S004,P0013,Toys,North,247,3,104,20,50.69,0,Snowy,1,54.71,Winter
30-01-2022 00:00,S004,P0014,Toys,North,475,197,97,190.81,47.03,20,Rainy,0,51.65,Autumn
30-01-2022 00:00,S004,P0015,Furniture,North,294,275,38,293.22,84.48,5,Sunny,0,85.9,Autumn
30-01-2022 00:00,S004,P0016,Electronics,East,96,11,89,30.62,25.6,15,Cloudy,1,22.58,Winter
